pair,delta
"Key.shift,'C'",0.18401408195495605
"'C','o'",0.22217917442321777
"'o','s'",0.059854745864868164
"'s','t'",0.18021821975708008
"'t',Key.space",0.23787999153137207
"Key.space,'e'",0.1932239532470703
"'e','s'",0.1094369888305664
"'s','t'",0.152252197265625
"'t','i'",0.585256814956665
"'i','m'",0.156174898147583
"'m','a'",0.1918020248413086
"'a','t'",0.10396718978881836
"'t','i'",0.06769585609436035
"'i','o'",0.09231805801391602
"'o','n'",0.055793046951293945
"'n',Key.enter",0.5497908592224121
"Key.enter,Key.tab",0.21721816062927246
"'s','t'",0.17906570434570312
"'t','a'",0.1002349853515625
"'a','t'",0.1089029312133789
"'t','s'",0.23680424690246582
"'s',Key.space",0.10811901092529297
"Key.space,'i'",0.18256783485412598
"'i','n'",0.0635831356048584
"'n',Key.space",0.09592485427856445
"Key.space,'s'",0.0960841178894043
"'s','y'",0.15298914909362793
"'y','s'",0.08424592018127441
"'s','t'",0.14278674125671387
"'t','e'",0.09222221374511719
"'e','m'",0.08338809013366699
"'m',Key.space",0.12053775787353516
"Key.space,'c'",0.1687180995941162
"'c','a'",0.11960697174072266
"'a','t'",0.1180260181427002
"'t','a'",0.0964961051940918
"'a','l'",0.19719982147216797
"'l','o'",0.18799519538879395
"'o','g'",0.14286398887634277
"'g','s'",0.20491290092468262
"'s',Key.space",0.16319704055786133
"Key.space,'u'",0.2941100597381592
"'u','s'",0.0678720474243164
"'s','e'",0.12405586242675781
"'e','d'",0.20900321006774902
"'d',Key.space",0.08780694007873535
"Key.space,'t'",0.15117478370666504
"'t','o'",0.07191205024719238
"'o',Key.space",0.07990813255310059
"Key.space,'e'",0.16814303398132324
"'e','s'",0.05999183654785156
"'s','t'",0.18777894973754883
"'t','i'",0.17629504203796387
"'i','m'",0.17986822128295898
"'m','a'",0.1560347080230713
"'a','t'",0.0959169864654541
"'t','e'",0.17969608306884766
"'e',Key.space",0.22826504707336426
"Key.space,'s'",0.43697094917297363
"'s','i'",0.09183287620544434
"'i','z'",0.16740918159484863
"'z','e'",0.17673802375793457
"'e','s'",0.11996293067932129
"'s',Key.space",0.15603923797607422
"Key.space,Key.shift",0.2060689926147461
"'&',Key.space",0.8450219631195068
"Key.space,'c'",0.16798901557922363
"'c','o'",0.09589767456054688
"'o','s'",0.12424325942993164
"'s','t'",0.17864394187927246
"'t','s'",0.10802793502807617
"Key.enter,'c'",1.117680311203003
"'c','o'",0.06394171714782715
"'o','m'",0.12380123138427734
"'m','b'",0.4739198684692383
"'b','o'",0.16601800918579102
"'o',Key.space",0.1781768798828125
"Key.space,'o'",0.19108200073242188
"'o','f'",0.10402297973632812
"'f',Key.space",0.05569100379943848
"Key.space,Key.shift",0.14397692680358887
"Key.shift,'C'",0.1404123306274414
"'C','P'",0.13188505172729492
"'P','U'",0.1200706958770752
"'U',Key.space",0.12895917892456055
"Key.space,'a'",0.17000484466552734
"'a','n'",0.06800699234008789
"'n','d'",0.0873870849609375
"'d',Key.space",0.06031322479248047
"Key.space,Key.shift",0.17720389366149902
"Key.shift,'I'",0.055916786193847656
"'I','O'",0.09211421012878418
"'O',Key.space",0.539578914642334
"Key.space,'c'",0.2022109031677246
"'c','o'",0.08420300483703613
"'o','t'",0.18812799453735352
"'t',Key.backspace",0.3605809211730957
"Key.backspace,'s'",0.4281442165374756
"'s','t'",0.09983372688293457
"'t','s'",0.10441231727600098
"'s',Key.enter",1.48469877243042
"Key.enter,Key.shift",0.11214208602905273
"Key.shift,Key.tab",0.34394407272338867
"Key.tab,Key.shift",1.101012945175171
"Key.shift,'S'",0.20403599739074707
"'S','e'",0.27068281173706055
"'a','r'",0.24156594276428223
"'r','c'",0.26819610595703125
"'c','h'",0.09534478187561035
"'h',Key.space",0.15448212623596191
"Key.space,Key.shift",0.04334712028503418
"Key.shift,'A'",0.20445799827575684
"'A','l'",0.16802477836608887
"'l','g'",0.15097904205322266
"'g','o'",0.09998393058776855
"'o','r'",0.16816306114196777
"'r','i'",0.07228422164916992
"'i','t'",0.1572277545928955
"'t','h'",0.07262921333312988
"'h','m'",0.20608186721801758
"'m',Key.shift",0.22484087944030762
"Key.shift,':'",0.09618210792541504
"':',Key.space",0.07549500465393066
"Key.space,Key.shift",1.0763850212097168
"'D','y'",0.2096261978149414
"'y','n'",0.2528877258300781
"'n','a'",0.11559128761291504
"'a','m'",0.10840392112731934
"'m','i'",0.16820096969604492
"'i','c'",0.1038818359375
"'c',Key.space",0.1458740234375
"Key.space,Key.shift",0.08813691139221191
"Key.shift,'P'",0.11993908882141113
"'P','r'",0.15197491645812988
"'r','o'",0.05971026420593262
"'o','g'",0.13629484176635742
"'g','r'",0.17032814025878906
"'r','a'",0.09653306007385254
"'a','m'",0.07198476791381836
"'m','m'",0.19824504852294922
"'m','i'",0.239821195602417
"'i','n'",0.05547285079956055
"'n','g'",0.07648491859436035
"Key.enter,Key.backspace",0.4816896915435791
"Key.backspace,Key.shift",0.872664213180542
"Key.shift,'#'",0.5112090110778809
"'#','#'",0.19990897178649902
"'#','#'",0.5082688331604004
"'#',Key.space",0.4922909736633301
"Key.space,'Q'",0.33562302589416504
"'Q','u'",0.1475832462310791
"'u','e'",0.08841300010681152
"'e','r'",0.1080319881439209
"'r','y'",0.06753778457641602
"'y',Key.space",0.16469502449035645
"Key.space,Key.shift",0.08379387855529785
"Key.shift,'B'",0.18402719497680664
"'B','l'",0.1279590129852295
"'l','o'",0.15615487098693848
"'o','c'",0.11970305442810059
"'c','k'",0.1160430908203125
"'k','s'",0.25806593894958496
"'s',Key.shift",0.21311306953430176
"Key.shift,':'",0.07981491088867188
"':',Key.space",0.07591915130615234
"Key.space,Key.shift",0.36385679244995117
"Key.shift,'U'",0.09218096733093262
"'U','n'",0.18900418281555176
"'n','i'",0.0840151309967041
"'i','t'",0.07568001747131348
"'t','s'",0.15230584144592285
"'s',Key.space",0.039856910705566406
"Key.space,'o'",0.17853212356567383
"'o','f'",0.10381889343261719
"'f',Key.space",0.023345947265625
"Key.space,Key.shift",0.1546769142150879
"Key.shift,'O'",0.1281752586364746
"'O','p'",0.18346095085144043
"'p','t'",0.17171287536621094
"'t','i'",0.09667134284973145
"'i','m'",0.13214683532714844
"'m','i'",0.17971205711364746
"'i','z'",0.05149269104003906
"'z','a'",0.20065832138061523
"'a','t'",0.1272437572479248
"'t','i'",0.043096065521240234
"'i','o'",0.0965580940246582
"'o','n'",0.08393692970275879
"'n',Key.enter",0.38036608695983887
"'-',Key.space",0.3275949954986572
"Key.space,'b'",0.8900890350341797
"'b','r'",0.19905400276184082
"'r','e'",0.10817694664001465
"'e','a'",0.10368609428405762
"'a','k'",0.19963812828063965
"'k',Key.space",0.15221571922302246
"Key.space,'q'",0.24150919914245605
"'q','u'",0.1317758560180664
"'u','e'",0.1059260368347168
"'e','r'",0.0922701358795166
"'r','y'",0.039723873138427734
"'y',Key.space",0.09154629707336426
"Key.space,'i'",0.26950764656066895
"'i','n'",0.12017202377319336
"'n','t'",0.15499019622802734
"'t','o'",0.10397791862487793
"'o',Key.space",0.10390782356262207
"Key.space,Key.cmd",0.8230340480804443
"Key.cmd,'ˆ'",0.056011199951171875
"'ˆ','q'",0.523007869720459
"'q','u'",0.10404610633850098
"'u','e'",0.10378098487854004
"'e','r'",0.05988597869873047
"'r','y'",0.12366199493408203
"'y',Key.space",0.613476037979126
"Key.space,'b'",0.23189401626586914
"'b','l'",0.07201886177062988
"'l','o'",0.17522192001342773
"'o','c'",0.07198309898376465
"'c','k'",0.09978604316711426
"'k','s'",0.11600494384765625
"'s',Key.cmd",0.6431751251220703
"Key.cmd,'ˆ'",0.06810975074768066
"'ˆ',Key.enter",0.3827550411224365
"'o','p'",1.6785888671875
"'p','t'",0.24894213676452637
"'t','i'",0.20206499099731445
"'i','m'",0.5370349884033203
"'m','i'",0.30335569381713867
"'i','z'",0.17254018783569336
"'z','e'",0.8151729106903076
"'e',Key.space",0.19463086128234863
"Key.space,'o'",0.15688014030456543
"'o','n'",0.10433793067932129
"'n','e'",0.1116940975189209
"'e',Key.space",0.1288902759552002
"Key.space,'b'",0.20650076866149902
"'b','l'",0.08381795883178711
"'l','o'",0.19398903846740723
"'o','c'",0.12808990478515625
"'c','k'",0.07599306106567383
"'k',Key.space",0.17989301681518555
"Key.space,'a'",0.07201409339904785
"'a','t'",0.1679849624633789
"'t',Key.space",0.10402679443359375
"Key.space,'a'",0.07590031623840332
"'a',Key.space",0.696793794631958
"Key.space,'t'",0.11170029640197754
"'t','i'",0.07660961151123047
"'i','m'",0.13565325736999512
"'m','e'",0.10800695419311523
"Key.enter,'u'",0.33171820640563965
"'u','n'",0.2498760223388672
"'n','c'",0.2690737247467041
"'c','o'",0.2781670093536377
"'o','r'",0.20157408714294434
"'r','r'",0.15898895263671875
"'r','e'",0.1160440444946289
"'e','l'",0.18220114707946777
"'l','a'",0.5438389778137207
"'a','t'",0.23512983322143555
"'t','e'",0.23276686668395996
"'e','d'",0.31616902351379395
"'d',Key.space",0.24896001815795898
"Key.space,'n'",0.29711413383483887
"'n','e'",0.10400581359863281
"'e','s'",0.09564900398254395
"'s','t'",0.15565204620361328
"'t','e'",0.10462117195129395
"'e','d'",0.21181488037109375
"'d',Key.space",0.11991500854492188
"Key.space,'b'",0.26891016960144043
"'b','l'",0.0643768310546875
"'l','o'",0.18499183654785156
"'o','c'",0.10797810554504395
"'c','k'",0.08806800842285156
"'k',Key.space",0.1359412670135498
"Key.space,Key.backspace",0.5337207317352295
"Key.backspace,'s'",0.06800627708435059
"'s',Key.space",0.15619683265686035
"Key.space,'c'",0.18902802467346191
"'c','o'",0.06405401229858398
"'o','m'",0.1637868881225586
"'m','p'",0.20427608489990234
"'p','u'",0.13201689720153809
"'u','t'",0.295072078704834
"'t','e'",0.16376900672912598
"'e','d'",0.2230231761932373
"'d',Key.space",0.11591672897338867
"Key.space,'o'",0.24622821807861328
"'o','n'",0.11987090110778809
"'n','c'",0.28800010681152344
"'c','e'",0.2610318660736084
"Key.enter,Key.backspace",0.37177014350891113
"Key.backspace,Key.shift",0.7980318069458008
"Key.shift,'#'",0.6398272514343262
"'#','#'",0.32011866569519043
"'#','#'",0.19218707084655762
"'#',Key.space",0.1314539909362793
"Key.space,'P'",0.19976186752319336
"'P','h'",0.23390531539916992
"'h','y'",0.3533048629760742
"'y',Key.backspace",0.8179528713226318
"Key.backspace,Key.backspace",0.1340491771697998
"Key.backspace,Key.backspace",0.4212660789489746
"Key.backspace,Key.shift",0.2298109531402588
"Key.shift,'""'",0.20807600021362305
"'""',Key.backspace",1.307560920715332
"Key.backspace,Key.shift",0.43059206008911133
"Key.shift,'#'",0.5637960433959961
"'#','#'",0.32824182510375977
"'#','#'",0.1841142177581787
"'#',Key.space",0.4037299156188965
"Key.space,'""'",0.44409894943237305
"'""',Key.shift",0.6430959701538086
"Key.shift,'P'",0.1236109733581543
"'P','h'",0.3666708469390869
"'h','y'",0.2646772861480713
"'y','s'",0.11337995529174805
"'s','i'",0.47924113273620605
"'i','c'",0.08435893058776855
"'c','a'",0.14763593673706055
"'a','l'",0.06831693649291992
"'l',Key.shift",0.3366391658782959
"Key.shift,'""'",0.1367497444152832
"'""',Key.space",0.3154182434082031
"Key.space,Key.shift",0.12385082244873047
"Key.shift,'P'",0.09630799293518066
"'P','r'",0.15968894958496094
"'r','o'",0.07224822044372559
"'o','p'",0.16373705863952637
"'p','e'",0.10432696342468262
"'e','r'",0.11560797691345215
"'r','t'",0.6003777980804443
"'t','i'",0.09203815460205078
"'i','e'",0.09175395965576172
"'e','s'",0.12786197662353516
"'s',Key.enter",0.5791599750518799
"'-',Key.space",0.12113285064697266
"Key.space,'t'",0.33348703384399414
"'t','w'",0.09635305404663086
"'w','o'",0.0633537769317627
"'o',Key.space",0.09600114822387695
"Key.space,'c'",0.1256401538848877
"'c','o'",0.09575200080871582
"'o','m'",0.27662181854248047
"'m','m'",0.15155720710754395
"'m','o'",0.1911158561706543
"'o','n'",0.05980396270751953
"'n',Key.space",0.17403101921081543
"Key.space,Key.shift",0.22875094413757324
"Key.shift,'""'",0.09635710716247559
"'""','p'",0.2940480709075928
"'p','h'",0.12389302253723145
"'h','y'",0.21608901023864746
"'y','s'",0.07961177825927734
"'s','i'",0.22128701210021973
"'i','c'",0.04735517501831055
"'c','a'",0.17836380004882812
"'a','l'",0.08046412467956543
"'l',Key.space",0.07168793678283691
"Key.space,Key.backspace",0.5141220092773438
"Key.backspace,Key.shift",0.06737422943115234
"Key.shift,'""'",0.2326648235321045
"'""',Key.space",0.1492750644683838
"Key.space,'p'",0.15109896659851074
"'p','r'",0.17529296875
"'r','o'",0.1042490005493164
"'o','p'",0.17811203002929688
"'p','e'",0.743628978729248
"'e','r'",0.12434196472167969
"'r','t'",0.19989609718322754
"'t','i'",0.0800929069519043
"'i','e'",0.06406188011169434
"'e','s'",0.13167905807495117
"'s',Key.space",0.14023113250732422
"Key.space,'o'",0.43695688247680664
"'o','f'",0.08397507667541504
"'f',Key.space",0.05533885955810547
"Key.space,'a'",0.08411312103271484
"'a','n'",0.10786294937133789
"'n',Key.space",0.13805723190307617
"Key.space,'o'",0.5231149196624756
"'o','u'",0.136610746383667
"'u','p'",0.1588742733001709
"'p','t'",0.015413999557495117
"'t','u'",0.10835981369018555
"'u',Key.backspace",0.9862301349639893
"Key.backspace,Key.backspace",0.11292290687561035
"Key.backspace,'u'",0.6639950275421143
"'u','t'",0.07846498489379883
"'t',Key.backspace",0.26471400260925293
"Key.backspace,Key.backspace",0.11980104446411133
"Key.backspace,Key.backspace",0.11508584022521973
"Key.backspace,'t'",0.1647660732269287
"'t','p'",0.1420280933380127
"'p','u'",0.07629203796386719
"'u','t'",0.08385396003723145
"'t',Key.enter",0.6900179386138916
"Key.enter,Key.tab",0.7956640720367432
"Key.tab,'s'",0.4774751663208008
"'s','o'",0.48879575729370117
"'o','r'",0.09210920333862305
"'r','t'",0.16680479049682617
"'t',Key.space",0.12366390228271484
"Key.space,'o'",0.6127290725708008
"'o','r'",0.08397603034973145
"'r','d'",0.1768050193786621
"'d','e'",0.18296003341674805
"'e','r'",0.09199881553649902
"'r',Key.enter",0.12088131904602051
"Key.enter,'h'",0.5558688640594482
"'h','a'",0.09196805953979492
"'a','s'",0.06006908416748047
"'s','h'",0.14786887168884277
"'h',Key.space",0.23022794723510742
"Key.space,'g'",0.25310492515563965
"'g','r'",0.15398216247558594
"'r','o'",0.03154587745666504
"'o','u'",0.10870194435119629
"'u','p'",0.08775496482849121
"'p','i'",0.21180224418640137
"'i','n'",0.07689285278320312
"'n','g'",0.12729811668395996
"'g',Key.enter",0.21163105964660645
"Key.enter,Key.shift",0.24633097648620605
"Key.shift,Key.tab",0.2079458236694336
"Key.tab,'c'",1.1140680313110352
"'c','e'",0.23770999908447266
"'e','r'",0.07233309745788574
"'r','a'",0.16599607467651367
"'a',Key.backspace",0.7978010177612305
"Key.backspace,'t'",0.05652785301208496
"'t','a'",0.08731484413146973
"'a','i'",0.1283402442932129
"'i','n'",0.05991673469543457
"'n',Key.space",0.7830471992492676
"'o','p'",0.3649930953979492
"'p','e'",0.432999849319458
"'e','r'",0.1479499340057373
"'r','a'",0.15198111534118652
"'a','t'",0.15970396995544434
"'t','o'",0.10833001136779785
"'o','r'",0.09601902961730957
"'r','s'",0.1279468536376953
"Key.space,'p'",0.15242981910705566
"'p','r'",0.09673523902893066
"'r','o'",0.08391094207763672
"'o','d'",0.12804889678955078
"'d','u'",0.19797205924987793
"'u','c'",0.1369640827178955
"'c','t'",0.20178771018981934
"'t',Key.backspace",0.4481332302093506
"Key.backspace,'e'",0.09462189674377441
"'e',Key.space",0.12709403038024902
"Key.space,'t'",0.11604619026184082
"'t','h'",0.09210491180419922
"'h','e'",0.08805084228515625
"'e','s'",0.1399061679840088
"'s','e'",0.0960540771484375
"'e',Key.space",0.12779474258422852
"Key.space,'p'",0.16155314445495605
"'p','r'",0.4104349613189697
"'r','o'",0.1383650302886963
"'o','p'",0.16373682022094727
"'p','o'",0.1441023349761963
"'o','e'",0.09985089302062988
"'e',Key.backspace",0.28701281547546387
"Key.backspace,Key.backspace",0.11718606948852539
"Key.backspace,'e'",0.09606814384460449
"'e','r'",0.09596085548400879
"'r','t'",0.21994495391845703
"'t','i'",0.11185002326965332
"'i','e'",0.07198715209960938
"'e','s'",0.12813091278076172
"'s',Key.space",0.1001288890838623
"Key.space,'i'",0.12683320045471191
"'i','n'",0.05565285682678223
"'n',Key.space",0.09598517417907715
"Key.space,'o'",0.20230507850646973
"'o','u'",0.2079789638519287
"'u','t'",0.1620926856994629
"'t','p'",0.05970311164855957
"'p','u'",0.09986615180969238
"'u','t'",0.7674548625946045
"'t',Key.enter",0.8638269901275635
"Key.enter,Key.tab",0.5572290420532227
"'e','.'",0.08165884017944336
"'.','g'",0.11385011672973633
"'g','.'",0.060478925704956055
"'.',Key.space",0.20748305320739746
"Key.space,'i'",0.9712018966674805
"'i','n'",0.07995915412902832
"'n','d'",0.08777213096618652
"'d','e'",0.1712346076965332
"'e','x'",0.3129911422729492
"'x',Key.space",0.16685009002685547
"Key.space,'c'",0.13214683532714844
"'c',Key.backspace",0.35786914825439453
"Key.backspace,'s'",0.05544400215148926
"'s','c'",0.18275809288024902
"'c','a'",0.12373185157775879
"'a','n'",0.0397799015045166
"'n',Key.space",0.18197298049926758
"Key.space,Key.shift",0.1963341236114502
"Key.shift,'('",0.08402824401855469
"'(','r'",0.4420328140258789
"'r','e'",0.09979796409606934
"'e','s'",0.10748791694641113
"'s','u'",0.1445331573486328
"'u','l'",0.13315677642822266
"'l','t'",0.13607215881347656
"'t',Key.space",0.06776094436645508
"Key.space,'i'",0.14630603790283203
"'i','s'",0.10392904281616211
"'s',Key.space",0.10807991027832031
"Key.space,'s'",0.13639092445373535
"'s','o'",0.07606220245361328
"'o','r'",0.14023780822753906
"'r','t'",0.17083430290222168
"'t','e'",0.12431001663208008
"'e','d'",0.20515680313110352
"'d',Key.shift",0.17955708503723145
"Key.shift,')'",0.08021187782287598
"')',Key.enter",0.4800231456756592
